,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,elo_scores_10_listwise,elo_scores_5nano_24,label_10_listwise,label_5nano_24,elo_5nano_distance,elo_10_distance,label_5nano_binary,label_10_binary,baseline_labels,baseline_severity,baseline_elo,bt_10listwise_4rounds,bt_10listwise_6rounds,bt_10listwise_10rounds_k64,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32,bt_10listwise_4rounds_elo,bt_10listwise_6rounds_elo,bt_10listwise_10rounds_k64_elo,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo,fleiss_kappa,bt_10listwise_4rounds_elo_label,bt_10listwise_6rounds_elo_label,bt_10listwise_10rounds_k64_elo_label,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo_label,BT_listwise_pred_label_EM,label_bias_lower,BT_5nano24r_pred_label_EM
40,40,40,40,40,A code that will blacklist from Oscar consideration any movie that does not meet whatever Orwellian diversity requirements are coming.,http://feedproxy.google.com/~r/breitbart/~3/zJi86C2JTWM/,Breitbart,marriage-equality,,Biased,Expresses writer’s opinion,"['Orwellian', 'blacklist']",1822.9452236420016,1581.768326785753,biased,biased,81.76832678575306,322.9452236420018,biased,biased,yes,0.65,1824.0,5.339924808776196,4.99434043908126,4.472308083486939,6.289314660279885,2427.6399512919115,2367.605797375702,2276.919488811874,2592.565860765112,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased
41,41,41,41,41,"A cop shoots a Black man, and a police union flexes its muscle",https://www.reuters.com/investigates/special-report/usa-police-rochester-shooting/,Reuters,gun control,center,Biased,No agreement,"['flexes', 'its', 'muscle']",1595.9652108495477,1496.2717815530823,biased,non-biased,3.728218446917481,95.96521084954747,non-biased,biased,no,0.0,1499.0,1.3010021333519868,1.4980834244427412,1.0477245436984215,0.5520775271542947,1726.0072189836503,1760.2437458664838,1682.0083951531308,1595.905689450361,-0.200473712511822,biased,biased,biased,biased,non-biased,biased,non-biased
42,42,42,42,42,A copy of the flyer also shows the union bosses’ significant support for mass illegal and legal immigration to the United States — an effort to drive up union membership.,http://feedproxy.google.com/~r/breitbart/~3/fYtI9373tMY/,Breitbart,universal health care,right,Biased,Entirely factual,['mass'],1584.009206524545,1527.8650064788471,biased,biased,27.865006478847132,84.0092065245451,biased,biased,yes,0.6,1799.0,0.3361599804828312,2.344445489756525,0.5068208704769821,3.117317338106175,1558.3969698241594,1907.2718957296904,1588.0438029446225,2041.533487312338,-0.200473712511822,biased,biased,biased,biased,non-biased,biased,biased
43,43,43,43,43,A cursory Twitter search reveals that accounts supporting the Antifa terrorist movement can easily be found on the platform.,http://feedproxy.google.com/~r/breitbart/~3/dmXi2DTfQrU/,Breitbart,marriage-equality,,Biased,Somewhat factual but also opinionated,"['Antifa', 'terrorist']",1779.406772788367,1595.0071864870572,biased,biased,95.0071864870572,279.40677278836733,biased,biased,yes,0.65,1824.0,5.554834278613523,4.955645251625528,4.797340487549482,7.355274310124963,2464.9735500355537,2360.8837548204074,2333.3834006215184,2777.7420183088075,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased
44,44,44,44,44,"A Democratic National Convention like no other began on Monday, with politicians trading raucous cheers in a crowded arena for speeches delivered from quiet locations across the country because of the coronavirus pandemic.",https://www.reuters.com/article/us-usa-election-convention-takeaways/five-takeaways-from-the-first-virtual-democratic-national-convention-idUSKCN25E07S,Reuters,black lives matter,center,Biased,Entirely factual,['raucous'],1254.0672951351576,1419.7861070906877,non-biased,non-biased,80.21389290931234,245.93270486484244,non-biased,non-biased,no,0.0,1499.0,-4.31177246723791,-4.254067926173819,-3.802288575115404,-7.162337844410276,750.9684041024824,760.9927096084402,839.4748212894409,255.7744786583144,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased
45,45,45,45,45,"A diverse group of protesters cheered to hip hop music and tried to argue about police brutality with police officers in riot gear, who occasionally lunged into crowds to pluck people out for arrest after bottles and other projectiles were thrown.",https://www.reuters.com/article/us-minneapolis-police-protests-factbox-idCAKBN2352VY?taid=5ed23930842569000110ba53&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,Reuters,black lives matter,center,Biased,Entirely factual,[],1354.0177650168143,1436.3420341838837,non-biased,non-biased,63.6579658161163,145.98223498318566,non-biased,non-biased,no,0.0,1499.0,-3.191812499405703,-2.389933450635417,-2.510683097313489,-4.607288165008324,945.5253776953108,1084.826036109216,1063.8496740115947,699.6320693594905,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased
46,46,46,46,46,"A divided federal appeals court on Tuesday rejected Planned Parenthood’s constitutional challenge to an Ohio law depriving the organization of state funding because it performs abortions, handing a victory to anti-abortion advocates.",https://www.reuters.com/article/us-usa-abortion-ohio/appeals-court-says-ohio-may-withhold-planned-parenthood-funding-idUSKBN1QT23V?feedType=RSS&feedName=domesticNews,Reuters,abortion,center,Non-biased,Entirely factual,[],1380.2212032500593,1467.1203775417348,non-biased,non-biased,32.8796224582652,119.77879674994074,non-biased,non-biased,no,0.0,1499.0,0.502116556816044,-1.826481156174342,-0.0355080971510709,-1.7994112136357587,1587.2265799589877,1182.7077250292848,1493.8316117377622,1187.4102556972623,1.0,biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
47,47,47,47,47,A donation-based Denver yoga chain which held special classes for minorities and LGBT people was forced to shut down after community activists derided the company as an institution of white supremacy.,https://thefederalist.com/2020/06/12/welcome-to-your-new-world-order-a-rundown-of-woke-insanity-amid-the-newest-cultural-revolution/?utm_campaign=ACTENGAGE,Federalist,marriage-equality,,Biased,Somewhat factual but also opinionated,[],1510.7533897458334,1499.936536194985,biased,non-biased,0.0634638050150897,10.753389745833374,non-biased,biased,no,0.0,1499.0,2.996353172423267,1.8147346102588493,1.2107815782587863,0.6297282090019862,2020.519859446691,1815.2516909417068,1710.3343032911605,1609.394994507352,-0.200473712511822,biased,biased,biased,biased,non-biased,biased,non-biased
48,48,48,48,48,"A family-run network of pro-gun groups is behind five of the largest Facebook groups dedicated to protesting the shelter-in-place restrictions, according to an NBC News analysis of Facebook groups and website registration information.",https://www.nbcnews.com/tech/social-media/conservative-activist-family-behind-grassroots-anti-quarantine-facebook-events-n1188021,MSNBC,vaccines,left,Non-biased,Entirely factual,[],1367.8277380968063,1463.3090381953386,non-biased,non-biased,36.69096180466136,132.17226190319366,non-biased,non-biased,no,0.1,1549.0,-3.556968342221121,-2.500426401926444,-2.259801850735577,-3.977002705417738,882.0913106675239,1065.6314444952573,1107.4322104123132,809.123868209109,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
49,49,49,49,49,"A federal judge dismissed the United States women’s soccer team’s bid for equal pay on Friday, rejecting claims the players had been underpaid in a crushing defeat for the reigning world champions.",https://www.breitbart.com/news/judge-rules-against-us-womens-soccer-team-in-equal-pay-case-2/,Breitbart,sport,right,Non-biased,Somewhat factual but also opinionated,['crushing'],1408.1493842978186,1460.9081433943632,non-biased,non-biased,39.09185660563685,91.85061570218136,non-biased,non-biased,no,0.0,1499.0,-3.005645873261422,-2.58261247260402,-2.674193680425528,-3.823359321850712,977.8658330749136,1051.3542617014243,1035.4449764202582,835.8144576747509,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
50,50,50,50,50,"A federal judge in Tucson, Arizona delivered a blow Monday to the Trump administration’s strategy of criminalizing humanitarian aid work along the southern border with her decision to overturn the convictions of four volunteers on religious freedom grounds.",https://www.alternet.org/2020/02/judge-reverses-profoundly-disturbing-convictions-of-border-humanitarians/,Alternet,immigration,left,Biased,Somewhat factual but also opinionated,['blow'],1487.4510099230158,1520.0037057966645,non-biased,biased,20.003705796664462,12.548990076984182,biased,non-biased,yes,0.5,1749.0,-1.667373902467611,-1.2454335662566265,-0.1896219503123364,-0.1224678212015965,1210.3474859555304,1283.6460298390637,1467.059293332648,1478.725160416573,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased
51,51,51,51,51,A federal judge on Monday overturned the Trump administration’s approval of a plan by the state of New Hampshire to impose work requirements on people seeking to obtain benefits from the Medicaid health insurance program.,https://www.reuters.com/article/us-usa-healthcare-medicaid-new-hampshire/u-s-judge-blocks-medicaid-work-requirements-in-new-hampshire-idUSKCN1UO21R,Reuters,universal health care,center,Non-biased,Entirely factual,[],1252.933186362305,1354.2051113888217,non-biased,non-biased,145.7948886111783,247.06681363769508,non-biased,non-biased,no,0.0,1499.0,-6.871774926351328,-4.622799039924977,-5.1217372774254,-9.018100152704166,306.25042744179746,696.9375544051729,610.2631050623856,-66.60445342811681,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
52,52,52,52,52,"A federal judge on Wednesday temporarily blocked a Trump administration order that allowed state and local governments to refuse the resettling of refugees, finding the policy likely “unlawful.”",https://www.nbcnews.com/news/us-news/federal-judge-blocks-trump-order-allowing-local-governments-refuse-refugees-n1116426?cid=public-rss_20200115,MSNBC,immigration,left,Non-biased,Entirely factual,[],1199.1799114468593,1369.7441565247475,non-biased,non-biased,130.25584347525228,300.82008855314075,non-biased,non-biased,no,0.0,1499.0,-5.5575122304688165,-5.291680669721212,-3.977581240096349,-9.285787643394912,534.5612420790239,580.7409140583894,809.0233664417049,-113.10653346072468,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
53,53,53,53,53,"A federal visa program allowing international students to work at firms in the United States after graduation appears to have been exploited by fake companies providing false employment verifications, according to an NBC News/NBC Bay Area investigation.",https://www.nbcnews.com/politics/immigration/thousands-foreign-students-u-s-student-visas-may-have-worked-n1109286?cid=public-rss_20200102,MSNBC,immigration,left,Non-biased,Entirely factual,[],1191.4560641829155,1424.1484438582354,non-biased,non-biased,75.8515561417646,308.5439358170845,non-biased,non-biased,no,0.0,1499.0,-6.205272669274921,-4.938823246717626,-5.319057527404146,-7.511116936477398,422.033728411536,642.038526742013,575.9850667689699,195.18534462312323,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
54,54,54,54,54,"A fifth of U.S. trans people reported discrimination when seeking a home, and more than one in 10 say they have been evicted for being trans, according to the National Center for Transgender Equality.",https://www.reuters.com/article/us-usa-lgbt-transgender-trfn/calls-to-support-black-trans-women-rise-amid-u-s-protests-idUSKBN23F30A?rpc=401&,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1221.3327916036897,1358.7495879183327,non-biased,non-biased,141.25041208166726,278.66720839631034,non-biased,non-biased,no,0.0,1499.0,-6.411155188306728,-4.263172689353751,-5.9105625667507,-9.531116257383378,386.268271637194,759.411050245208,473.23011692650016,-155.72447878398975,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
55,55,55,55,55,"A firefighter was killed by a falling tree while battling the Australian wildfire crisis overnight, and the prime minister on Sunday said his government was adapting and building resilience to the fire danger posed by climate change.",https://eu.usatoday.com/story/news/world/2020/01/11/australia-wildfires-firefighter-killed-death-toll-least-27/4445757002/,USA Today,environment,center,Non-biased,Entirely factual,[],1281.4915510127612,1426.849186615391,non-biased,non-biased,73.15081338460891,218.5084489872388,non-biased,non-biased,no,0.0,1499.0,-6.386415534964265,-3.817965118192901,-5.190188130697582,-6.037335665223085,390.56598960952624,836.7515268278906,598.3719739193147,451.20737407836646,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
56,56,56,56,56,"A former Indonesian police brigadier has filed a complaint to the human rights commission claiming he was fired for being gay, his lawyers said on Monday, in what could be a test case on discrimination in the Southeast Asian country.",https://www.reuters.com/article/us-indonesia-lgbt/indonesian-ex-police-brigadier-says-he-was-fired-for-being-gay-idUSKCN1SQ0ZS,Reuters,blm,,Non-biased,Entirely factual,['claiming'],1118.8924737917607,1375.2630668112931,non-biased,non-biased,124.73693318870689,381.1075262082393,non-biased,non-biased,no,0.0,1499.0,-6.283163214372997,-6.380420712379923,-4.443189362903785,-8.403122458298665,408.50275484012354,391.6073969568738,728.1389510558645,40.22811424144061,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
57,57,57,57,57,"A former North Korean diplomat who staged a high-profile defection to the South on Saturday urged an old colleague who has gone missing in Italy to defect to Seoul, following a report that he was seeking asylum in the United States.",http://feeds.reuters.com/~r/Reuters/worldNews/~3/W6R1JElryi4/former-north-korean-diplomat-urges-missing-colleague-in-italy-to-go-to-south-korea-not-u-s-idUSKCN1OZ05R,Reuters,international-politics-and-world-news,center,Non-biased,Entirely factual,[],1303.592197146597,1491.2881460852902,non-biased,non-biased,8.711853914709764,196.40780285340293,non-biased,non-biased,no,0.0,1499.0,-6.714236541842194,-4.916779117104432,-4.64430500275471,-3.455561032408273,333.6176478739053,645.8679842817611,693.201586011185,899.7075646980733,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
58,58,58,58,58,"A funeral for a Bangladeshi religious leader drew around 100,000 people in defiance of nationwide coronavirus lockdown.",https://www.foxnews.com/world/100000-attend-bangladesh-funeral-shattering-social-distance-protocols,Fox News,islam,,Non-biased,Entirely factual,[],1313.3169516526077,1428.0943184566313,non-biased,non-biased,71.9056815433687,186.6830483473923,non-biased,non-biased,no,0.0,1499.0,-4.463418274389374,-2.022281953577789,-3.718657286666936,-4.364702074665433,724.6248292026241,1148.6936426834552,854.0030641244925,741.7735895284509,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
59,59,59,59,59,"A gaggle of representatives from theologically liberal denominations recently issued a statement against Christian nationalism in America, claiming that it threatens both American democracy and the ability of our religious communities to live in peace.",https://thefederalist.com/2019/08/13/need-christian-nationalism-religious-neutrality-failed/,Federalist,white-nationalism,right,Non-biased,Entirely factual,[],1422.9765272468012,1456.5955588088448,non-biased,non-biased,43.40444119115523,77.0234727531988,non-biased,non-biased,no,0.1,1549.0,-2.0863335142424813,-2.656281395402832,-1.4570857720333452,-1.827080038917974,1137.5667469418684,1038.556659037712,1246.8782758184714,1182.6036884409382,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased
