,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,text,news_link,outlet,topic,type,label_bias,label_opinion,biased_words,elo_scores_10_listwise,elo_scores_5nano_24,label_10_listwise,label_5nano_24,elo_5nano_distance,elo_10_distance,label_5nano_binary,label_10_binary,baseline_labels,baseline_severity,baseline_elo,bt_10listwise_4rounds,bt_10listwise_6rounds,bt_10listwise_10rounds_k64,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32,bt_10listwise_4rounds_elo,bt_10listwise_6rounds_elo,bt_10listwise_10rounds_k64_elo,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo,fleiss_kappa,bt_10listwise_4rounds_elo_label,bt_10listwise_6rounds_elo_label,bt_10listwise_10rounds_k64_elo_label,bt_elo_scores_par_5nano_24round_rnd01_init1500_k32_elo_label,BT_listwise_pred_label_EM,label_bias_lower,BT_5nano24r_pred_label_EM,5mini_baseline_contin,5baseline_contin_bias,10listwise3_bt,10listwise3_elo,10listwise3_theta,10listwise3_nano_bt,10listwise3_nano_theta,10listwise3_nano_elo
33,33,33,33,33,33,"A Black man shot in the back by police in Kenosha, Wisconsin, was left paralyzed and “fighting for his life,” his family and lawyers said on Tuesday, hours before protesters and authorities clashed for a third night of civil unrest in the lakefront town.",https://www.reuters.com/article/us-global-race-usa-wisconsin/arsonists-set-fires-as-wisconsin-city-rages-anew-over-police-shooting-of-black-man-idUSKBN25L0Q9?utm_medium=Social&utm_source=twitter,Reuters,black lives matter,center,Non-biased,Entirely factual,[],1400.750820849837,1492.4516757614335,non-biased,non-biased,7.548324238566465,99.24917915016296,non-biased,non-biased,no,0.0,1499.0,-3.367929862960093,-1.7668451776637375,-2.856812959231589,-1.3119173905675376,914.9306580317026,1193.0675555853072,1003.7207583904084,1272.096606625442,1.0,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.2,non-biased,0.5532788248568529,1485.2972480368096,-3.978283232391486,0.5486857145642313,-4.312788540562938,1377.0625724307963
34,34,34,34,34,34,"A Black man who was stopped on his bicycle for an alleged “vehicle code” violation was shot to death by two Los Angeles sheriff’s deputies, who fired 15 to 20 rounds after the man punched one officer and dropped a pistol on the ground, authorities said on Tuesday.",https://www.reuters.com/article/us-global-race-usa-los-angeles/l-a-sheriffs-deputies-fatally-shoot-black-man-after-suspected-bike-violation-idUSKBN25S606,Reuters,gun control,center,Non-biased,Entirely factual,[],1350.0160625229528,1522.6977167018515,non-biased,biased,22.69771670185173,149.98393747704722,biased,non-biased,no,0.0,1499.0,-3.8131414646186497,-3.0628915133468544,-2.598390233064471,-0.5609156082781651,837.5894812798547,967.9212468340644,1048.6133839795184,1402.5589786045548,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.15,non-biased,0.41433517600348346,1330.6570363394662,-9.918131205074218,0.5191221064803886,-5.5691919234245395,1351.508200350518
35,35,35,35,35,35,"A Black man, Floyd died in police custody May 25 after a Minneapolis cop kneeled on his neck for more than eight minutes.",https://feeds.feedblitz.com/~/632383174/0/alternet_all~Navy-launches-probe-after-Kaepernick-jersey-used-in-dog-attack-demonstration/,Alternet,black lives matter,left,Non-biased,Entirely factual,[],1400.0710090869168,1464.033850189203,non-biased,non-biased,35.966149810797106,99.92899091308324,non-biased,non-biased,no,0.0,1499.0,-4.381023827594619,-3.0505146560107,-3.3674775695873973,-4.674513806263799,738.9382106355974,970.0713271718228,915.009229438088,687.9537793436263,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.08,non-biased,0.5679386381560235,1488.7527641055221,-3.3515754769554613,0.5258404702173607,-5.2836728182298085,1350.4987309197902
36,36,36,36,36,36,A Black policewoman was injured and at least four people stabbed when a day of demonstrations in support of President Donald Trump's election delusions ended in violence Saturday night in Washington D.C. ,https://www.alternet.org/2020/12/proud-boys/,Alternet,black lives matter,left,Non-biased,Entirely factual,[],1670.5586211749423,1550.6395059854267,biased,biased,50.639505985426695,170.55862117494237,biased,biased,yes,0.65,1824.0,3.27109835015524,3.3879756269873287,3.509308525912381,6.351630730002648,2068.2479852941005,2088.5516478493228,2109.629331239913,2603.391270850909,-0.200473712511822,biased,biased,biased,biased,biased,non-biased,biased,0.8,biased,0.8198386041828671,1622.4149669000299,7.417160732804099,0.7750647809725761,5.307939214921689,1650.2268577699344
37,37,37,37,37,37,"A bold statement Wednesday from former Secretary of Defense Gen. James Mattis eviscerating Donald Trump has landed like a bomb in the Senate Republican caucus, sending members fleeing in all different directions.",https://www.alternet.org/2020/06/republicans-are-reeling-as-trump-comes-under-fire/,Alternet,trump-presidency,left,Biased,Somewhat factual but also opinionated,"['eviscerating', 'bomb']",1627.240138867974,1557.2330264774753,biased,biased,57.23302647747528,127.24013886797412,biased,biased,yes,0.5,1749.0,2.493938498598568,2.9644094813232784,2.571763286048929,3.3787697237661987,1933.241491258976,2014.9706719361525,1946.7610415569693,2086.952418661374,1.0,biased,biased,biased,biased,biased,biased,biased,0.75,biased,0.7885399640575373,1560.0121539571983,6.079142294175346,0.7500084497547085,4.243087481839937,1608.299430226353
38,38,38,38,38,38,"A Catholic priest in Rhode Island who barred state lawmakers who supported an abortion rights bill from receiving communion at his church has doubled down on his stance, saying abortion is worse than pedophilia.",https://www.nbcnews.com/news/us-news/priest-rhode-island-says-abortion-worse-pedophilia-which-doesn-t-n1135751?cid=public-rss_20200212,MSNBC,abortion,left,Non-biased,Somewhat factual but also opinionated,[],1779.0011004264038,1569.1444988485034,biased,biased,69.14449884850342,279.0011004264038,biased,biased,yes,0.85,1924.0,7.193727021652644,6.1745166892335,7.03056644675485,6.419887759673215,2749.6783799288232,2572.623410621458,2721.334484991913,2615.2487313857227,-0.200473712511822,biased,biased,biased,biased,biased,non-biased,biased,0.12,non-biased,0.7326586080196099,1594.4038118595909,3.690211514597683,0.8194329089018644,7.193509672475541,1538.5749120376086
39,39,39,39,39,39,"A city council member in Minneapolis was quoted as claiming that there had been no looting or burning on the first night of the protest, and that police were to blame for subsequent events because they were “incredibly brutal” in response.",http://feedproxy.google.com/~r/breitbart/~3/B0iqqthw_uw/,Breitbart,black lives matter,right,Biased,Entirely factual,['claiming'],1467.8695729256476,1491.4681605570102,non-biased,non-biased,8.531839442989849,32.13042707435238,non-biased,non-biased,no,0.2,1599.0,-1.0129875666037271,-1.6851075466100616,-1.2343804250137382,-1.635127218665439,1324.0260358349594,1207.2668364374897,1285.566157138857,1215.9493086895152,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased,0.45,non-biased,0.5204558664496278,1379.4195292242944,-5.381466354193297,0.6660105794683163,0.6733199459663048,1491.7587638959928
40,40,40,40,40,40,A code that will blacklist from Oscar consideration any movie that does not meet whatever Orwellian diversity requirements are coming.,http://feedproxy.google.com/~r/breitbart/~3/zJi86C2JTWM/,Breitbart,marriage-equality,,Biased,Expresses writer’s opinion,"['Orwellian', 'blacklist']",1822.9452236420016,1581.768326785753,biased,biased,81.76832678575306,322.9452236420018,biased,biased,yes,0.65,1824.0,5.339924808776196,4.99434043908126,4.472308083486939,6.289314660279885,2427.6399512919115,2367.605797375702,2276.919488811874,2592.565860765112,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased,0.9,biased,0.8664515699304927,1633.5034658268478,9.409867361582464,0.9050788245816526,10.833316352471906,1728.735216637086
41,41,41,41,41,41,"A cop shoots a Black man, and a police union flexes its muscle",https://www.reuters.com/investigates/special-report/usa-police-rochester-shooting/,Reuters,gun control,center,Biased,No agreement,"['flexes', 'its', 'muscle']",1595.9652108495477,1496.2717815530823,biased,non-biased,3.728218446917481,95.96521084954747,non-biased,biased,no,0.0,1499.0,1.3010021333519868,1.4980834244427412,1.0477245436984215,0.5520775271542947,1726.0072189836503,1760.2437458664838,1682.0083951531308,1595.905689450361,-0.200473712511822,biased,biased,biased,biased,non-biased,biased,non-biased,0.7,biased,0.7248650728463364,1519.17466093894,3.3570374941870487,0.6770253543753699,1.1414292652156222,1514.8991639050173
42,42,42,42,42,42,A copy of the flyer also shows the union bosses’ significant support for mass illegal and legal immigration to the United States — an effort to drive up union membership.,http://feedproxy.google.com/~r/breitbart/~3/fYtI9373tMY/,Breitbart,universal health care,right,Biased,Entirely factual,['mass'],1584.009206524545,1527.8650064788471,biased,biased,27.86500647884713,84.0092065245451,biased,biased,yes,0.6,1799.0,0.3361599804828312,2.344445489756525,0.5068208704769821,3.117317338106175,1558.3969698241594,1907.2718957296904,1588.0438029446225,2041.533487312338,-0.200473712511822,biased,biased,biased,biased,non-biased,biased,biased,0.8,biased,0.810696196812507,1649.323829655955,7.0263223581650225,0.6887597181159643,1.640119893829006,1461.2619573543793
43,43,43,43,43,43,A cursory Twitter search reveals that accounts supporting the Antifa terrorist movement can easily be found on the platform.,http://feedproxy.google.com/~r/breitbart/~3/dmXi2DTfQrU/,Breitbart,marriage-equality,,Biased,Somewhat factual but also opinionated,"['Antifa', 'terrorist']",1779.406772788367,1595.0071864870572,biased,biased,95.0071864870572,279.40677278836733,biased,biased,yes,0.65,1824.0,5.554834278613523,4.955645251625528,4.797340487549482,7.355274310124963,2464.9735500355537,2360.8837548204074,2333.3834006215184,2777.7420183088075,0.1996841916587852,biased,biased,biased,biased,biased,biased,biased,0.85,biased,0.8230599022892744,1650.52856289271,7.554871388776161,0.9157880807788071,11.288441642858576,1757.42941817943
44,44,44,44,44,44,"A Democratic National Convention like no other began on Monday, with politicians trading raucous cheers in a crowded arena for speeches delivered from quiet locations across the country because of the coronavirus pandemic.",https://www.reuters.com/article/us-usa-election-convention-takeaways/five-takeaways-from-the-first-virtual-democratic-national-convention-idUSKCN25E07S,Reuters,black lives matter,center,Biased,Entirely factual,['raucous'],1254.0672951351576,1419.7861070906877,non-biased,non-biased,80.21389290931234,245.93270486484244,non-biased,non-biased,no,0.0,1499.0,-4.31177246723791,-4.254067926173819,-3.802288575115404,-7.162337844410276,750.9684041024824,760.9927096084402,839.4748212894409,255.7744786583144,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased,0.0,non-biased,0.45817996795442406,1457.610043528413,-8.043764145250343,0.5033367498992317,-6.2400429018300185,1355.4796109018835
45,45,45,45,45,45,"A diverse group of protesters cheered to hip hop music and tried to argue about police brutality with police officers in riot gear, who occasionally lunged into crowds to pluck people out for arrest after bottles and other projectiles were thrown.",https://www.reuters.com/article/us-minneapolis-police-protests-factbox-idCAKBN2352VY?taid=5ed23930842569000110ba53&utm_campaign=trueAnthem%3A+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,Reuters,black lives matter,center,Biased,Entirely factual,[],1354.0177650168143,1436.3420341838837,non-biased,non-biased,63.6579658161163,145.98223498318566,non-biased,non-biased,no,0.0,1499.0,-3.191812499405703,-2.389933450635417,-2.510683097313489,-4.607288165008324,945.5253776953108,1084.826036109216,1063.8496740115947,699.6320693594905,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased,0.1,non-biased,0.6477574504132387,1540.4911705257277,0.060682759247222086,0.6449696160335717,-0.22088544206034744,1459.2953708314421
46,46,46,46,46,46,"A divided federal appeals court on Tuesday rejected Planned Parenthood’s constitutional challenge to an Ohio law depriving the organization of state funding because it performs abortions, handing a victory to anti-abortion advocates.",https://www.reuters.com/article/us-usa-abortion-ohio/appeals-court-says-ohio-may-withhold-planned-parenthood-funding-idUSKBN1QT23V?feedType=RSS&feedName=domesticNews,Reuters,abortion,center,Non-biased,Entirely factual,[],1380.2212032500593,1467.1203775417348,non-biased,non-biased,32.8796224582652,119.77879674994074,non-biased,non-biased,no,0.0,1499.0,0.502116556816044,-1.826481156174342,-0.0355080971510709,-1.7994112136357587,1587.2265799589877,1182.7077250292848,1493.8316117377622,1187.4102556972623,1.0,biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.05,non-biased,0.49347251858215624,1483.664164662108,-6.535005831884268,0.6520128928294123,0.07844191905296694,1432.3324215785635
47,47,47,47,47,47,A donation-based Denver yoga chain which held special classes for minorities and LGBT people was forced to shut down after community activists derided the company as an institution of white supremacy.,https://thefederalist.com/2020/06/12/welcome-to-your-new-world-order-a-rundown-of-woke-insanity-amid-the-newest-cultural-revolution/?utm_campaign=ACTENGAGE,Federalist,marriage-equality,,Biased,Somewhat factual but also opinionated,[],1510.7533897458334,1499.936536194985,biased,non-biased,0.0634638050150897,10.753389745833374,non-biased,biased,no,0.0,1499.0,2.996353172423267,1.8147346102588493,1.2107815782587863,0.6297282090019862,2020.519859446691,1815.2516909417068,1710.3343032911605,1609.394994507352,-0.200473712511822,biased,biased,biased,biased,non-biased,biased,non-biased,0.75,biased,0.7142159022721334,1569.89027655522,2.9017849168440817,0.8294333285298332,7.618510606562554,1541.4331530163934
48,48,48,48,48,48,"A family-run network of pro-gun groups is behind five of the largest Facebook groups dedicated to protesting the shelter-in-place restrictions, according to an NBC News analysis of Facebook groups and website registration information.",https://www.nbcnews.com/tech/social-media/conservative-activist-family-behind-grassroots-anti-quarantine-facebook-events-n1188021,MSNBC,vaccines,left,Non-biased,Entirely factual,[],1367.8277380968063,1463.3090381953386,non-biased,non-biased,36.69096180466136,132.17226190319366,non-biased,non-biased,no,0.1,1549.0,-3.556968342221121,-2.500426401926444,-2.259801850735577,-3.977002705417738,882.0913106675239,1065.6314444952573,1107.4322104123132,809.123868209109,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.1,non-biased,0.3977364610296591,1405.365929750594,-10.627727104563352,0.3951674328600982,-10.837056076418529,1292.216851978695
49,49,49,49,49,49,"A federal judge dismissed the United States women’s soccer team’s bid for equal pay on Friday, rejecting claims the players had been underpaid in a crushing defeat for the reigning world champions.",https://www.breitbart.com/news/judge-rules-against-us-womens-soccer-team-in-equal-pay-case-2/,Breitbart,sport,right,Non-biased,Somewhat factual but also opinionated,['crushing'],1408.1493842978186,1460.9081433943632,non-biased,non-biased,39.09185660563685,91.85061570218136,non-biased,non-biased,no,0.0,1499.0,-3.005645873261422,-2.58261247260402,-2.674193680425528,-3.823359321850712,977.8658330749136,1051.3542617014243,1035.4449764202582,835.8144576747509,-0.200473712511822,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,non-biased,0.08,non-biased,0.6653957967304471,1515.2754484981879,0.8147229509245809,0.6261052038498065,-1.022591080159761,1434.4115884189248
50,50,50,50,50,50,"A federal judge in Tucson, Arizona delivered a blow Monday to the Trump administration’s strategy of criminalizing humanitarian aid work along the southern border with her decision to overturn the convictions of four volunteers on religious freedom grounds.",https://www.alternet.org/2020/02/judge-reverses-profoundly-disturbing-convictions-of-border-humanitarians/,Alternet,immigration,left,Biased,Somewhat factual but also opinionated,['blow'],1487.4510099230158,1520.0037057966645,non-biased,biased,20.003705796664462,12.548990076984182,biased,non-biased,yes,0.5,1749.0,-1.667373902467611,-1.2454335662566265,-0.1896219503123364,-0.1224678212015965,1210.3474859555304,1283.6460298390637,1467.059293332648,1478.725160416573,0.1996841916587852,non-biased,non-biased,non-biased,non-biased,non-biased,biased,non-biased,0.3,non-biased,0.7104010094855846,1538.9358319184414,2.7386980584580853,0.7117516210496976,2.617236913593437,1487.8786178309458
